Unnamed: 0,stimulus,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic
5,AB676,0.3931909501552582,0.0843106458584467,0.3558440109093984,0.1188883557915687,0.2979967991511027,0.0447737326224645,0.4263916711012522,0.3048230906327565,1.1851964394251506,0.1993631720542907,0.2361273864905039,0.3373618721961975,0.0704002721856037,1.49483855565389,0.3308140834172566,0.2505466838677724,0.2799863616625468,0.0866420300056537,0.1282523100574811,0.4463599324226379,0.5065286656220754,0.2683497071266174,0.4312490820884704,0.2975753347078959,0.1295826062560081,0.2068341647585233,0.1928979158401489,0.1063462967673937,0.0945576106508572,0.3682368298371632,0.3337674438953399,0.0389293407400449,0.0,0.1744138201077779,0.1098493548731009,0.6465673844019572,0.2510056893030802,0.0516447375218073,0.0,0.1669123073418935,0.308226466178894,0.4832806686560313,0.0463559155662854,0.5664856135845184,0.3097271223862965,0.5840534170468649,0.2846229672431946,1.0934495131174724,0.4433400829633077,0.3005348443984985,0.2655302037795384
5,AB771,1.0881970922152202,0.2525401065746943,1.537636121114095,0.5615500609079996,1.4178698857625325,0.8167997797330221,0.3072529186805089,0.4602741301059723,0.0438466171423594,0.0,0.0,0.0505032750467459,0.0289668564995129,0.545195738474528,0.1162236804763476,0.1116371427973111,0.4927277366320292,0.4251505533854167,0.063158077498277,0.0425313959519068,0.1607022980848948,0.0671780109405517,0.0894157588481903,0.0054835795114437,0.0,0.2589745620886485,0.0162378599246342,0.044893130660057,0.0,0.1139672100543975,0.1331211107317358,0.0435557862122853,0.0282328389585018,0.4852722485860188,0.0826654055466254,1.58709983030955,0.2368918458620707,0.0263203904032707,0.1501209065318107,0.062421773870786,1.3751585880915325,1.0707744161287944,0.0907385423779487,0.8666806817054749,0.6511236826578776,0.3329154501358668,0.5058774650096893,0.3617009023825328,0.9897343118985494,0.6200659473737081,0.4095539351304372
5,AB817,0.6231769919395447,0.0,0.6340969701608022,0.012810468673706,0.5192005336284637,0.1752980301777521,0.0858613240222136,0.128527894616127,0.0,0.0788786361614863,0.0,0.0,0.0092681857446829,0.4312391479810079,0.2811538130044937,0.1142411530017852,0.6580479145050049,0.9395865003267924,0.9895498156547546,1.2389708558718364,1.0513505935668943,0.7469715476036072,0.7101620336373647,0.2453839406371116,0.0549719842771689,0.1644844139615694,0.0009541809558868,0.0728680739800135,0.0433107117811838,0.3220504422982533,0.3725220958391825,0.4919015566507975,1.1325395504633586,0.6826232671737671,0.3183171848456065,0.8730451663335165,0.2803336232900619,0.0560069233179092,0.034835509955883,0.3425164421399434,0.7432900269826254,0.3667417168617248,0.4741443693637848,0.181813895702362,0.0985575517018636,0.2625957503914833,0.2546203285455704,0.3820103903611501,0.3291739771763484,0.3756385246912638,0.1930281867583592
5,AB920,0.4279524783293406,0.0042410635699828,0.4950831333796183,0.0892309347788492,0.5037627418835958,0.0489371499667565,0.075428307056427,0.3785085876782735,0.0,0.057585097849369,0.0259092412889003,0.0,0.0539470898608366,0.836662749449412,0.5013492604096731,0.4428392748037974,0.8673994342486063,1.4575498501459758,1.3736059069633484,1.5585287014643352,1.303321321805318,0.8737049500147501,0.7717236280441284,0.366197516520818,0.0653917789459228,0.1662284905711809,0.0356120442350705,0.1002892230947812,0.1770179520050684,0.2985905309518178,0.3145698606967926,0.5102473994096121,1.041097899278005,0.6804970105489095,0.2884009579817454,0.6499024033546448,0.1766054232915242,0.0666584136585394,0.0118350187937418,0.2580748995145162,0.5914957523345947,0.1392467506229877,0.4098933438460032,0.008406464010477,0.0,0.0101975432286659,0.07049360871315,0.0,0.1987830710907777,0.3284871776898702,0.0133852437138557
5,AB958,0.1713104446729024,0.0349979164699713,0.6440585851669312,0.3852898230155309,0.772466242313385,0.4334513147672017,0.193787266810735,0.5113674203554789,0.0,0.0343618094921112,0.0,0.0,0.0,0.3282148664196332,0.1904329607884089,0.048430581887563,0.3637365400791168,0.3336484879255295,0.2814383010069529,0.2989866286516189,0.289503996570905,0.1974401175975799,0.1347636505961418,0.1799800097942352,0.0253132705887158,0.151591216524442,0.111093779404958,0.0910292963186899,0.2320386990904808,0.141070748368899,0.1334187847872575,0.2152708520491918,0.5438531140486399,0.3076946934064229,0.038839799662431,1.1050679286321003,0.1175965070724487,0.0398786266644795,0.1836500863234202,0.5700759788354238,0.9367610017458596,0.4667511483033498,0.2515446792046229,0.5350383718808492,0.4116922616958618,0.0633622159560521,0.2191443393627802,0.0,0.5306825041770935,0.2305230547984441,0.1107864367465178
5,AB981,0.0033554307495554,0.1255299312373002,0.0139711797237396,0.0,0.092343750099341,0.0,0.1313467820485433,0.1482928246259689,0.1250939269860585,0.2314393694202105,0.0,0.0277558912833531,0.0,0.4636458456516266,0.2154110359648863,0.1223765214284261,0.2436370998620987,0.6242083708445231,1.0918105244636536,1.0894539952278135,0.5160384277502695,0.7780139843622843,0.2539511074622472,0.4815617005030314,0.0120783050855,0.2841560840606689,0.048793392876784,0.1227761631210645,0.5047811170419058,0.4715529084205627,0.515055239200592,0.9812171657880148,2.213461915651957,0.5063812434673309,0.3285581171512604,0.7117897669474283,0.4170380930105845,0.4535869657993316,0.1558453689018885,0.876518448193868,0.682155986626943,0.2805914878845215,0.4544699986775716,0.2928637663523356,0.2351024051507314,0.4214182595411936,0.1906444778045018,0.1725040040910244,0.2925762683153152,0.1620003332694371,0.0745335717995961
5,AC033,0.0004917259017626,0.1589648431787888,1.227739334106445,1.2462085286776226,1.0239171187082927,0.8406930367151896,0.52763532102108,0.5176085730393728,0.8374645511309305,0.1877026011546453,0.187374398112297,0.4171455303827922,0.0601549707353115,1.7683827877044678,0.4880318244298299,0.7327233552932739,0.990658481915792,0.7204634547233582,0.5081586241722107,0.0798521339893341,0.0,0.095228798687458,0.1275009910265604,0.1771265765031179,0.2047250072161356,0.1525150140126546,0.2887207741538684,0.1320787246028582,0.3219970365365346,0.1144854625066121,0.2901821732521057,0.056448608636856,0.1048134093483289,0.0681251386801401,0.1112482448418935,0.4241095980008443,0.1226934889952341,0.0056414355834325,0.2306043704350789,0.2645168403784434,0.0692097097635269,0.1288875440756479,0.121789239346981,2.5479175249735517,1.6986428499221802,0.4746365050474803,0.2438457210858663,0.7126732369263967,0.2086581289768219,0.3289006352424621,0.2378687063852946
5,AC040,0.3751936058203379,0.0101337134838104,0.4180279274781545,0.1382731695969899,0.2997987568378448,0.1059494738777478,0.4692672391732533,0.2112381259600321,1.4556915362675984,0.0774279038111368,0.5134848256905874,0.6152862707773844,0.1178349008162816,1.4494365851084392,0.3736135562260945,0.3753785093625386,0.102007711927096,0.0495689660310745,0.0225145742297172,0.1556060040990511,0.208528846502304,0.0570425589879353,0.176613892118136,0.0904503588875134,0.0652147457003593,0.1332240626215934,0.235117827852567,0.20372274518013,0.4526332120100657,0.3933653930823008,0.4319471319516499,0.1293981174627939,0.2133960003654162,0.0495612993836402,0.0180244383712609,0.195495863755544,0.0130069603522618,0.0,0.1241093600789706,0.1875963633259137,0.0448505307237307,0.1036807522177696,0.0406196893503268,0.1226756672064463,0.0784265411396821,0.1531247322758039,0.0147074597577253,0.3162594040234883,0.1436782826979955,0.0761433138201634,0.0306479347248872
5,AC105,0.1007947673400243,0.0886977811654408,0.2046078542868296,0.5001962681611379,0.2739771107832591,0.145209530989329,0.1543460687001546,0.2148441262543201,0.5104522605737051,0.1109489438434441,0.0790431275963783,0.3103829473257065,0.140686810016632,1.1396589676539104,0.6610623002052307,0.630975087483724,0.4353941082954407,0.310093492269516,0.3397879352172215,0.0441304147243499,0.0,0.2166299770275751,0.0,0.0,0.0557565068205197,0.0968469598640998,0.2749869426091512,0.0481382682919502,0.3823740084966023,0.6533731619517008,0.5323944886525472,0.1431006640195846,0.0681050227334102,0.177671680226922,0.0334243824084599,0.6249610781669617,0.0834548647205035,0.0572233498096466,0.3450863907734553,0.6218464473883311,0.237704741458098,0.1580313009520371,0.2248082086443901,0.4643656114737193,0.4100598295529683,0.3761388560136159,0.0144219274322191,0.6263413230578104,0.1677083373069763,0.1383347834149996,0.0264867985000212
5,AC340,0.2890663246313731,0.1743037551641464,0.2870089610417684,0.0759353768080473,0.2245452602704366,0.0643014758825302,0.0159606759746869,0.0294148897131284,0.1063777481516202,0.0200209158162275,0.0376957928140958,0.0806664178768793,0.0002319887280464,0.132751335700353,0.0954926200211048,0.0396897457540035,0.0285985885808865,0.5956236322720846,0.8609337210655212,1.1135086019833882,0.7377308408419291,0.7737266818682352,0.3851227213939031,0.2555373112360636,0.0301343103249867,0.1718021879593531,0.048048973083496,0.1677230497201284,0.3310769200325012,0.3085287511348724,0.5229883889357249,0.8106716473897299,2.192744294802348,0.5011386175950369,0.3694062530994415,0.5023387670516968,0.2712740848461787,0.350408136844635,0.1559971819321314,0.5942448774973551,0.6253710190455118,0.2161572674910227,0.4601475894451141,0.151210531592369,0.2440765698750814,0.2616793836156527,0.1213045666615168,0.1446929623683293,0.2017668187618255,0.1388312975565592,0.0287773882349332
5,AC737,0.5436800022919973,0.2608170260985692,0.5310989220937093,0.0831478089094162,0.4154844085375468,0.2306964993476867,0.5388488074143728,0.3199718991915385,1.3346120913823445,0.3137752463420232,0.5085930128892263,0.5033611059188843,0.0667658584813277,1.7724366982777913,0.4903688728809356,0.4457208812236786,0.1621557616939147,0.0715516420702139,0.0147048154224952,0.2003459731737772,0.3884776433308919,0.0091674663126468,0.3389661163091659,0.1119472483793894,0.1109641616543134,0.2051360631982485,0.3205171525478363,0.2103720903396606,0.3701504655182361,0.4580964148044586,0.2835436860720317,0.047760313997666,0.0411719754338264,0.1455639501412709,0.027507205804189,0.4760831197102864,0.1299709777037302,0.0158788636326789,0.1801119794448216,0.1734596118330955,0.1223760253439347,0.161596526702245,0.1062677800655365,0.1960987349351247,0.0517686878641446,0.2311225086450576,0.1844680073360602,0.6217493812243143,0.2634801715612411,0.1636763239900271,0.1139099101225535
5,AD038,0.5629807710647583,0.4479894638061523,0.3546410997708638,0.3433610151211421,0.038782758017381,0.3179411192735036,0.1367323497931162,0.0046804981927076,0.0,0.0638636897007624,0.0029919433097044,0.0,0.0,0.0,0.0,0.0,0.0,0.0889167884985605,0.2231911818186442,0.6640145381291708,0.076049268245697,0.7459021409352621,0.0,0.5555200477441152,0.0459664165973663,0.1114350358645121,0.2174698114395141,0.3677023549874623,0.8256609837214152,0.4868073016405105,0.6953429182370504,0.8508546352386475,4.825882752736409,0.160689262052377,0.4172202845414479,0.0335539778073628,0.0,0.0105606541037559,0.1129002335170904,0.8994541962941488,0.1687129139900207,0.0079697370529174,0.2848038226366043,0.1578973333040873,0.1257683932781219,0.2153447717428207,0.0995184431473414,0.152644104634722,0.0062714765469233,0.0,0.0117596586545308
5,AD062,0.2417804896831512,0.0581593662500381,0.2861947144071261,0.2366823355356852,0.1948142846425374,0.0795218547185262,0.4294099112351735,0.3086747427781423,1.7547823588053386,0.0926724721988042,0.440253992875417,0.6635454495747884,0.1123054549098014,1.7848866780598958,0.3767943779627482,0.339156041542689,0.2328364253044128,0.078913594285647,0.0082149151712656,0.1661375612020492,0.1433650602897008,0.1824448009332021,0.2493212173382441,0.145934243996938,0.0672234818339347,0.0742841015259424,0.2427135606606801,0.1358147064844767,0.2609802981217702,0.4540775616963704,0.4758694171905517,0.0609371314446131,0.0044726294775803,0.0904432932535807,0.0139613350232442,0.3118813435236613,0.145610898733139,0.0248819763461748,0.0960562775532404,0.2581389198700587,0.1103197832902272,0.4205164114634196,0.0786438199381033,0.4069133798281352,0.3356180886427561,0.4860405325889587,0.1758059412240982,0.9643566012382508,0.2993731101353963,0.186646819114685,0.1238816728194554
5,AD101,0.0582145949204762,0.2307753811279932,0.1235336139798164,0.1922646860281626,0.1805635864535967,0.0146868266165256,0.12876907736063,0.6324754953384399,0.1128417700529098,0.0563373947516083,0.0162232654790083,0.0490747193495432,0.0548192411661148,1.391067306200663,0.5541621247927347,0.7812586824099222,0.7137946685155233,0.9263451298077902,0.6830915411313375,0.4178090691566467,0.177034651239713,0.5719022949536642,0.1068188349405924,0.7509820858637491,0.0886454780896504,0.3387778848409652,0.580094446738561,0.4057521224021911,1.2163796623547871,0.5900875131289164,0.4386864999930064,0.7565177877744039,0.8258840839068095,0.1898517211278279,0.241061583161354,0.4478034873803456,0.0673698186874389,0.3328719139099121,0.186832328637441,1.3003016312917073,0.0489588684091965,0.0767317538460095,0.0878429437677065,0.0402297327915827,0.1191351811091105,0.0,0.0114773660898208,0.0110099241137504,0.0785919514795144,0.0518472045660018,0.0120039743681748
5,AD133,0.9998301068941752,0.2050551374753316,1.0255295038223269,0.3248111804326375,0.8217291633288065,0.5436885555585226,0.3947891195615132,0.2849118014176686,0.2763084868590037,0.066800778110822,0.0022344999015331,0.0029245465993881,0.0152122949560483,0.6656163334846497,0.2685580452283223,0.128951462606589,0.6805862188339233,0.4215977837642033,0.2952018231153488,0.2218535443147023,0.2822494792441527,0.2199177133540312,0.2092259476582209,0.0487638711929321,0.0,0.0912438035011291,0.0046152671178181,0.0061315676818291,0.0,0.190852736433347,0.2020522852738698,0.1218971572816371,0.3460359275341034,0.4706406096617381,0.2088444369534651,1.0844460725784302,0.6399988730748495,0.2655592660109202,0.0821373959382375,0.0773335012296835,0.634263684352239,0.6790053447087606,0.1365938310821851,0.9187975923220316,0.4334295888741811,0.5433201392491659,0.4334322114785512,0.6689966122309366,0.4427868227163951,0.4329454998175303,0.3314493646224339
5,AD317,0.0510342518488566,0.0647101898988087,0.2196467220783233,3.747109889984131,0.3208153992891311,0.3000041494766871,0.1251060366630554,0.572104295094808,0.1735509037971496,0.0225983733932177,0.1859583283464113,0.0871451795101165,0.0020198263227939,1.9978073438008623,0.646948238213857,0.9621388713518778,0.9925366441408792,0.6972665786743164,0.4237671295801798,0.4681290487448374,0.3845146000385284,0.2563120623429616,0.2003239591916402,0.078532171746095,0.0099871053049961,0.0487708350022633,0.1155033409595489,0.1801860655347506,0.0678943060338497,0.008871408800284,0.1535553808013598,0.1042282283306121,0.2755138476689656,0.0121728777885437,0.0112092805405457,0.2103346362709999,0.1895346598078807,0.2344061036904653,0.0707224979996681,0.3234864547848701,0.1241956303517023,0.0479552373290061,0.0429200877745946,0.4349582244952519,1.3610733548800151,0.1195716491589943,0.1760653269787629,0.1694695850213368,0.021277368068695,0.1027200724929571,0.0239629993836085
5,AD347,1.1313111782073977,0.4754452606042226,1.1557435393333435,0.0039290816833575,0.3233488673965136,0.1431718065092961,0.1232898483673731,0.2453771730264028,0.026517741382122,0.125478179504474,0.0696975688139597,0.0,0.0360799854000409,0.2435142025351524,0.165260245402654,0.0330459202329317,0.476877897977829,0.7114014228185018,0.8439997831980387,1.2122331658999126,0.9733743866284688,0.8718482057253519,0.5092353721459707,0.3270413378874461,0.0227315699060757,0.1401348561048507,0.0075657541553179,0.0365416531761487,0.3419253528118133,0.5380924145380656,0.6275662382443746,0.4309179484844208,1.246024489402771,0.6967929800351461,0.2982348203659057,0.5863281091054281,0.0476548423369725,0.0553148289521535,0.0542937020460764,0.2886154154936473,0.5436253249645233,0.0549849420785903,0.3428294658660888,0.0306803385416666,0.0431254903475443,0.199472705523173,0.0950970376531283,0.0,0.1368119120597839,0.1729364494482676,0.137532298763593
